time,flow,acc_precip,mean_pressure,mean_radiation,mean_relative_hum,mean_temp,temp_grass,temp_soil_10,temp_soil_30
2024-05-07 06:00:00,5470.771666666667,0.0,1019.3,20.0,89.7,9.7,9.3,10.5,10.3
2024-05-07 07:00:00,6636.935,0.0,1020.1,87.0,86.7,9.8,9.7,10.5,10.2
2024-05-07 08:00:00,1551.798166666667,0.0,1020.9,155.0,82.5,10.2,10.8,10.4,10.2
2024-05-07 09:00:00,2109.585333333333,0.0,1021.7,409.0,76.3,11.3,12.8,10.5,10.2
2024-05-07 10:00:00,1471.6036666666666,0.0,1022.0,762.0,69.0,12.6,16.8,10.4,10.3
2024-05-07 11:00:00,1037.2836666666667,0.0,1022.4,834.0,64.8,13.2,18.3,10.6,10.3
2024-05-07 12:00:00,1250.2372268907563,0.0,1022.8,816.0,63.5,13.4,18.4,10.9,10.2
2024-05-07 13:00:00,1297.847416666666,0.0,1022.9,829.0,60.8,13.9,18.7,11.2,10.2
2024-05-07 14:00:00,1189.7545000000002,0.0,1023.0,752.0,56.5,14.2,17.6,11.3,10.3
2024-05-07 15:00:00,1170.1768333333334,0.0,1023.2,644.0,52.5,14.5,16.5,11.6,10.3
2024-05-07 16:00:00,1177.0991666666669,0.0,1023.4,495.0,57.8,14.1,14.9,11.7,10.3
2024-05-07 17:00:00,1188.6210833333332,0.0,1023.7,323.0,60.7,13.7,13.5,11.8,10.4
2024-05-07 18:00:00,1178.7831147540987,0.0,1024.1,160.0,61.8,12.8,11.2,11.8,10.4
2024-05-07 19:00:00,1246.003,0.0,1024.5,26.0,68.3,10.8,8.8,11.8,10.4
2024-05-07 20:00:00,1150.1496666666665,0.0,1024.8,3.0,85.8,7.3,4.9,11.7,10.4
2024-05-07 21:00:00,1110.2758823529412,0.0,1025.1,0.0,94.7,5.3,3.3,11.6,10.5
2024-05-07 22:00:00,1002.9132500000006,0.0,1025.2,0.0,96.7,4.6,2.9,11.4,10.5
2024-05-07 23:00:00,983.2320833333335,0.0,1025.6,0.0,97.3,3.9,2.3,11.2,10.5
2024-05-08 00:00:00,802.5593854748604,0.0,1025.8,0.0,98.0,3.2,1.6,11.0,10.5
2024-05-08 01:00:00,857.6591666666664,0.0,1025.9,0.0,98.7,2.9,1.5,10.8,10.5
2024-05-08 02:00:00,837.3623333333335,0.0,1026.1,0.0,99.0,2.7,1.4,10.7,10.5
2024-05-08 03:00:00,775.5368595041319,0.0,1026.2,0.0,99.0,2.2,0.8,10.5,10.5
2024-05-08 04:00:00,1270.3945833333323,0.0,1026.4,7.0,99.0,1.8,0.6,10.3,10.4
2024-05-08 05:00:00,927.2229166666664,0.0,1026.8,66.0,99.3,3.1,2.2,10.2,10.4
2024-05-08 06:00:00,2138.94,0.0,1027.1,153.0,99.0,7.3,9.3,10.0,10.4
2024-05-08 07:00:00,1151.7414999999996,0.0,1027.3,266.0,85.3,9.6,11.9,10.0,10.3
2024-05-08 08:00:00,860.5668333333332,0.0,1027.4,367.5,70.05,11.649999999999999,14.8,10.0,10.3
2024-05-08 09:00:00,569.3921666666668,0.0,1027.5,469.0,54.8,13.7,17.7,10.0,10.3
2024-05-08 10:00:00,2257.4091666666664,0.0,1027.4,750.0,47.3,15.3,22.1,10.1,10.3
2024-05-08 11:00:00,765.5996666666665,0.0,1027.2,835.0,44.3,16.6,24.4,10.4,10.2
2024-05-08 12:00:00,1308.70487394958,0.0,1027.0,866.0,40.2,17.6,24.8,10.6,10.2
2024-05-08 13:00:00,848.6525833333336,0.0,1026.8,820.0,42.0,17.9,23.6,11.0,10.2
2024-05-08 14:00:00,1295.9908333333335,0.0,1026.8,384.0,45.0,17.6,20.3,11.3,10.2
2024-05-08 15:00:00,1108.197166666666,0.0,1026.8,239.0,49.3,17.1,18.2,11.5,10.3
2024-05-08 16:00:00,1148.5292500000005,0.0,1026.6,191.0,54.0,16.6,16.8,11.6,10.3
2024-05-08 17:00:00,1147.4445,0.0,1026.6,165.0,61.2,16.3,16.4,11.7,10.3
2024-05-08 18:00:00,1138.472786885246,0.0,1026.6,66.0,64.5,15.4,14.6,11.8,10.3
2024-05-08 19:00:00,1104.6753333333336,0.0,1026.8,39.0,72.5,14.1,12.5,11.8,10.3
2024-05-08 20:00:00,1122.0008333333333,0.0,1027.4,2.0,86.2,11.5,8.3,11.8,10.4
2024-05-08 21:00:00,1113.298907563025,0.0,1027.8,0.0,89.0,10.4,6.7,11.6,10.5
2024-05-08 22:00:00,867.3808333333337,0.0,1028.2,0.0,91.5,9.4,7.3,11.5,10.5
2024-05-08 23:00:00,1029.468916666667,0.0,1028.2,0.0,93.5,7.5,5.2,11.4,10.5
2024-05-09 00:00:00,860.4697765363127,0.0,1028.1,0.0,96.8,7.2,4.4,11.3,10.5
2024-05-09 01:00:00,939.5673888888892,0.0,1027.9,0.0,92.8,8.1,6.9,11.1,10.6
2024-05-09 02:00:00,795.2558333333336,0.0,1027.8,0.0,95.2,6.7,4.9,11.0,10.6
2024-05-09 03:00:00,622.3256198347107,0.0,1027.6,0.0,96.7,4.8,2.8,10.9,10.6
2024-05-09 04:00:00,1232.4237500000004,0.0,1027.3,13.0,98.3,5.3,3.2,10.8,10.6
2024-05-09 05:00:00,706.4900833333334,0.0,1027.0,73.0,98.2,7.5,7.7,10.6,10.6
2024-05-09 06:00:00,725.1201639344262,0.0,1027.1,98.0,91.8,8.8,9.7,10.6,10.5
2024-05-09 07:00:00,1042.3948333333335,0.0,1027.0,156.0,87.0,10.1,11.2,10.5,10.5
2024-05-09 08:00:00,1059.5153333333333,0.0,1026.8,273.0,82.5,11.3,13.2,10.5,10.5
2024-05-09 09:00:00,1027.868,0.0,1026.3,504.0,75.3,13.1,16.8,10.5,10.5
2024-05-09 10:00:00,1181.1315,0.0,1026.0,647.0,69.8,14.6,19.8,10.7,10.4
2024-05-09 11:00:00,1127.4728333333337,0.0,1025.5,549.0,65.7,15.8,20.3,10.9,10.4
2024-05-09 12:00:00,911.1263865546222,0.0,1025.1,461.0,64.7,16.2,19.1,11.1,10.4
2024-05-09 13:00:00,1045.4640833333333,0.0,1024.9,466.0,62.7,16.3,18.7,11.3,10.4
2024-05-09 14:00:00,949.7308333333332,0.0,1024.7,419.0,60.3,15.7,17.7,11.4,10.4
2024-05-09 15:00:00,978.2609166666666,0.0,1024.3,299.0,66.0,15.5,17.0,11.6,10.4
2024-05-09 16:00:00,925.7917499999998,0.0,1023.9,191.0,70.7,15.0,15.7,11.6,10.5
2024-05-09 17:00:00,924.8475,0.0,1023.7,124.0,77.2,14.3,14.8,11.8,10.5
2024-05-09 18:00:00,923.6981967213114,0.0,1023.5,75.0,81.5,13.6,13.8,11.8,10.5
2024-05-09 19:00:00,751.5726666666665,0.0,1023.4,55.0,83.8,13.1,13.1,11.8,10.5
2024-05-09 20:00:00,1104.8323333333333,0.0,1023.4,6.0,87.5,12.1,11.6,11.8,10.6
2024-05-09 21:00:00,587.7300840336134,0.0,1023.2,0.0,90.0,11.3,10.4,11.7,10.6
2024-05-09 22:00:00,950.0879166666668,0.0,1023.1,0.0,90.3,10.9,10.1,11.7,10.6
2024-05-09 23:00:00,685.4174166666667,0.0,1022.8,0.0,90.0,10.9,10.5,11.6,10.7
2024-05-10 00:00:00,697.9661452513969,0.0,1022.8,0.0,90.0,11.0,10.6,11.5,10.7
2024-05-10 01:00:00,703.565555555555,0.0,1022.6,0.0,90.0,10.9,10.7,11.5,10.7
2024-05-10 02:00:00,716.5142222222221,0.0,1022.3,0.0,92.7,10.8,10.7,11.5,10.7
2024-05-10 03:00:00,391.7067768595042,0.0,1022.2,0.0,94.8,10.8,10.8,11.4,10.7
2024-05-10 04:00:00,35.13708333333325,0.0,1022.2,4.0,97.5,10.6,10.7,11.4,10.7
2024-05-10 05:00:00,631.603,0.0,1022.1,40.0,96.5,10.7,11.0,11.3,10.8
2024-05-10 06:00:00,763.7670491803278,0.0,1022.3,44.0,93.3,11.3,11.6,11.3,10.7
2024-05-10 07:00:00,924.1885,0.0,1022.7,101.0,90.5,11.5,12.0,11.2,10.7
2024-05-10 08:00:00,1036.2088333333331,0.0,1022.9,311.0,81.3,12.5,14.3,11.3,10.7
2024-05-10 09:00:00,1253.356166666667,0.0,1023.2,453.0,74.8,13.6,17.8,11.2,10.8
2024-05-10 10:00:00,1251.247166666667,0.0,1023.3,752.0,68.7,15.0,21.8,11.3,10.7
2024-05-10 11:00:00,1112.9135,0.0,1023.3,855.0,64.5,15.9,23.9,11.5,10.7
2024-05-10 12:00:00,1251.2069747899156,0.0,1023.3,816.0,61.5,16.5,23.5,11.8,10.8
2024-05-10 13:00:00,1197.0438333333336,0.0,1023.2,787.0,57.7,17.0,22.6,12.0,10.8
2024-05-10 14:00:00,1003.1088333333336,0.0,1023.0,682.0,55.0,17.3,21.2,12.3,10.7
2024-05-10 15:00:00,1152.1439999999998,0.0,1022.9,573.0,53.0,17.3,19.4,12.5,10.7
2024-05-10 16:00:00,1045.4294999999995,0.0,1022.8,393.0,52.5,16.6,17.4,12.7,10.8
2024-05-10 17:00:00,1098.249333333333,0.0,1022.7,219.0,56.8,15.3,15.3,12.7,10.9
2024-05-10 18:00:00,1036.449836065574,0.0,1022.8,106.0,62.0,14.0,13.7,12.8,10.9
2024-05-10 19:00:00,1101.0068333333334,0.0,1023.1,40.0,69.2,12.8,11.7,12.7,11.0
2024-05-10 20:00:00,1024.9146666666668,0.0,1023.7,5.0,80.5,10.9,8.9,12.6,11.0
2024-05-10 21:00:00,1091.970336134453,0.0,1024.0,0.0,86.5,9.8,7.5,12.5,11.1
2024-05-10 22:00:00,700.7895000000003,0.0,1024.2,0.0,92.2,9.3,7.3,12.4,11.1
2024-05-10 23:00:00,1017.5791666666668,0.0,1024.3,0.0,96.0,8.1,5.3,12.2,11.1
2024-05-11 00:00:00,849.6591061452513,0.0,1024.4,0.0,97.7,6.4,3.3,12.1,11.1
2024-05-11 01:00:00,694.6742777777768,0.0,1024.4,0.0,98.0,5.6,2.6,11.9,11.1
2024-05-11 02:00:00,882.3573333333337,0.0,1024.4,0.0,98.5,4.9,2.3,11.7,11.1
2024-05-11 03:00:00,963.3910743801656,0.0,1024.7,0.0,99.0,4.8,2.6,11.5,11.1
2024-05-11 04:00:00,879.9335833333332,0.0,1025.0,10.0,99.0,4.4,2.1,11.3,11.1
2024-05-11 05:00:00,853.6829999999998,0.0,1025.1,82.0,99.0,5.6,3.5,11.2,11.1
2024-05-11 06:00:00,815.609836065574,0.0,1025.5,237.0,92.5,9.1,10.8,11.0,11.0
2024-05-11 07:00:00,767.8818333333336,0.0,1025.5,387.0,82.3,11.5,12.7,11.0,11.0
2024-05-11 08:00:00,1007.6270000000002,0.0,1025.6,558.0,73.2,13.4,19.3,10.9,10.9
2024-05-11 09:00:00,1118.362,0.0,1025.7,693.0,63.0,15.2,24.0,11.0,10.9
2024-05-11 10:00:00,986.424,0.0,1025.7,784.0,56.2,16.7,25.8,11.1,11.0
2024-05-11 11:00:00,993.9699999999998,0.0,1025.6,840.0,46.2,17.6,26.4,11.3,10.9
2024-05-11 12:00:00,1016.3615966386556,0.0,1025.4,850.0,44.8,18.5,26.6,11.6,10.9
2024-05-11 13:00:00,949.5724166666666,0.0,1025.4,815.0,53.3,18.9,24.8,12.0,10.8
2024-05-11 14:00:00,861.1721666666664,0.0,1025.4,708.0,60.5,17.9,21.6,12.2,10.8
2024-05-11 15:00:00,886.4615642458102,0.0,1025.2,621.0,57.3,17.6,19.3,12.4,10.9
2024-05-11 16:00:00,833.5646666666663,0.0,1025.0,485.0,56.8,17.5,18.0,12.6,10.9
2024-05-11 17:00:00,903.9350555555556,0.0,1025.0,228.0,59.5,17.0,16.3,12.7,10.9
2024-05-11 18:00:00,859.2762809917351,0.0,1025.0,120.0,65.0,15.7,14.1,12.8,11.0
2024-05-11 19:00:00,970.3093333333336,0.0,1025.2,43.0,72.5,14.1,12.5,12.7,11.0
2024-05-11 20:00:00,853.2020000000006,0.0,1025.6,4.0,87.8,10.9,8.6,12.6,11.1
2024-05-11 21:00:00,892.42125,0.0,1025.8,0.0,95.5,8.5,5.8,12.5,11.1
2024-05-11 22:00:00,864.2899166666667,0.0,1025.8,0.0,97.3,7.2,4.5,12.4,11.1
2024-05-11 23:00:00,865.2018333333331,0.0,1025.7,0.0,98.0,6.5,3.7,12.2,11.2
2024-05-12 00:00:00,791.7626815642458,0.0,1025.7,0.0,98.3,5.9,3.2,12.0,11.2
2024-05-12 01:00:00,715.992944444444,0.0,1025.8,0.0,99.0,5.8,3.0,11.8,11.2
2024-05-12 02:00:00,610.0045555555554,0.0,1025.9,0.0,99.0,5.3,3.2,11.6,11.2
2024-05-12 03:00:00,373.2507438016528,0.0,1026.1,0.0,99.0,4.5,2.5,11.5,11.2
2024-05-12 04:00:00,219.8564166666667,0.0,1026.1,14.0,99.0,4.4,2.3,11.3,11.1
2024-05-12 05:00:00,561.5708333333336,0.0,1026.1,43.0,99.8,7.7,6.4,11.1,11.2
2024-05-12 06:00:00,712.200163934426,0.0,1026.1,82.0,100.0,9.8,10.5,11.0,11.1
2024-05-12 07:00:00,855.9435000000001,0.0,1026.2,241.0,99.2,9.8,12.0,10.9,11.1
2024-05-12 08:00:00,943.9726666666668,0.0,1026.1,388.0,93.2,10.9,14.9,10.9,11.1
2024-05-12 09:00:00,1042.0351666666666,0.0,1025.9,688.0,77.8,13.7,20.8,11.0,11.0
2024-05-12 10:00:00,1059.5845000000002,0.0,1025.8,772.0,73.5,14.5,21.7,11.2,10.9
2024-05-12 11:00:00,1003.8816666666664,0.0,1025.6,852.0,67.7,15.1,22.0,11.4,10.9
2024-05-12 12:00:00,953.9561344537814,0.0,1025.2,856.0,62.7,15.7,21.9,11.7,10.9
2024-05-12 13:00:00,926.3833333333336,0.0,1024.7,825.0,62.0,16.1,21.4,12.0,10.9
2024-05-12 14:00:00,991.8546666666664,0.0,1024.1,758.0,60.0,16.3,19.5,12.2,10.9
2024-05-12 15:00:00,944.3951396648038,0.0,1023.5,652.0,60.3,16.5,18.3,12.4,10.9
2024-05-12 16:00:00,955.4469999999995,0.0,1023.1,512.0,60.3,16.4,16.9,12.6,10.9
2024-05-12 17:00:00,981.376944444444,0.0,1022.6,359.0,60.5,15.9,15.6,12.7,11.0
2024-05-12 18:00:00,1003.2414876033064,0.0,1022.5,186.0,51.8,15.0,13.3,12.7,11.0
2024-05-12 19:00:00,943.2270833333332,0.0,1022.5,26.0,56.2,13.3,11.1,12.6,11.1
2024-05-12 20:00:00,1004.100583333333,0.0,1022.4,4.0,61.3,11.1,8.6,12.5,11.1
2024-05-12 21:00:00,956.0234166666668,0.0,1022.0,0.0,68.3,8.5,4.4,12.4,11.1
2024-05-12 22:00:00,728.7309999999997,0.0,1021.7,0.0,61.5,9.1,4.2,12.2,11.2
2024-05-12 23:00:00,605.2519166666667,0.0,1021.7,0.0,67.2,8.6,4.9,12.0,11.2
2024-05-13 00:00:00,753.2275977653633,0.0,1021.5,0.0,78.8,7.7,3.5,11.8,11.2
2024-05-13 01:00:00,490.25905555555454,0.0,1021.0,0.0,78.8,8.4,3.7,11.6,11.2
2024-05-13 02:00:00,534.9638888888887,0.0,1020.8,0.0,78.3,8.8,4.9,11.5,11.2
2024-05-13 03:00:00,728.9404132231407,0.0,1020.7,0.0,76.2,9.4,5.7,11.3,11.2
2024-05-13 04:00:00,676.1968333333335,0.0,1020.2,11.0,82.3,8.8,5.8,11.2,11.1
2024-05-13 05:00:00,757.1645833333331,0.0,1019.9,93.0,79.7,9.5,6.6,11.1,11.2
2024-05-13 06:00:00,1023.8703278688524,0.0,1019.7,258.0,70.0,12.4,11.7,10.9,11.1
2024-05-13 07:00:00,1287.526666666666,0.0,1019.5,416.0,68.2,13.3,13.4,11.0,11.0
2024-05-13 08:00:00,1302.2261666666666,0.0,1019.4,570.0,65.5,14.6,17.7,10.9,11.1
2024-05-13 09:00:00,1076.6960000000004,0.0,1019.0,701.0,59.5,16.3,21.1,11.0,11.0
2024-05-13 10:00:00,1084.0843333333337,0.0,1018.8,798.0,57.7,17.1,22.7,11.2,10.9
2024-05-13 11:00:00,1011.5625000000002,0.0,1018.5,858.0,52.8,17.6,22.2,11.4,10.9
2024-05-13 12:00:00,1270.6058823529422,0.0,1018.1,872.0,42.7,18.7,22.6,11.6,11.0
2024-05-13 13:00:00,948.487333333333,0.0,1017.7,839.0,38.3,19.2,22.1,11.9,11.0
2024-05-13 14:00:00,1080.253833333334,0.0,1017.4,766.0,37.7,19.2,20.9,12.2,11.0
2024-05-13 15:00:00,1014.6101675977652,0.0,1017.0,651.0,41.8,19.0,19.7,12.4,10.9
2024-05-13 16:00:00,1197.6254444444442,0.0,1016.8,506.0,45.0,18.4,18.4,12.5,11.0
2024-05-13 17:00:00,1057.8091666666664,0.0,1016.5,353.0,44.8,18.0,17.0,12.5,11.1
2024-05-13 18:00:00,1208.4286776859512,0.0,1016.3,184.0,47.2,16.9,15.0,12.6,11.0
2024-05-13 19:00:00,1145.7501666666662,0.0,1016.3,28.0,47.8,15.3,13.1,12.6,11.1
2024-05-13 20:00:00,978.2864166666666,0.0,1016.4,4.0,53.5,13.8,11.5,12.5,11.2
2024-05-13 21:00:00,1084.487,0.0,1016.4,0.0,61.0,12.6,9.9,12.4,11.2
2024-05-13 22:00:00,958.9510833333331,0.0,1016.5,0.0,68.0,12.1,9.7,12.3,11.2
2024-05-13 23:00:00,949.2217499999998,0.0,1016.5,0.0,72.0,12.0,9.9,12.1,11.3
2024-05-14 00:00:00,759.22938547486,0.0,1016.3,0.0,73.7,11.7,9.4,12.0,11.3
2024-05-14 01:00:00,791.9684999999996,0.0,1016.0,0.0,77.7,11.1,8.8,11.9,11.3
2024-05-14 02:00:00,884.799388888889,0.0,1015.8,0.0,81.8,10.9,8.8,11.8,11.3
2024-05-14 03:00:00,656.2366942148763,0.0,1015.7,0.0,82.7,10.8,8.3,11.7,11.3
2024-05-14 04:00:00,1057.6085833333332,0.0,1015.6,12.0,85.5,10.6,7.6,11.6,11.3
2024-05-14 05:00:00,1051.1761666666664,0.0,1015.6,101.0,80.5,11.9,9.6,11.6,11.2
2024-05-14 06:00:00,1099.1522950819667,0.0,1015.4,264.0,74.7,13.6,13.5,11.5,11.2
2024-05-14 07:00:00,1133.1858333333332,0.0,1015.7,423.0,68.8,14.8,14.8,11.4,11.2
2024-05-14 08:00:00,1050.4123333333332,0.0,1015.8,576.0,65.0,16.0,19.0,11.4,11.2
2024-05-14 09:00:00,966.1321666666664,0.0,1015.9,706.0,60.0,17.0,22.0,11.5,11.1
2024-05-14 10:00:00,1145.507,0.0,1015.9,804.0,54.0,18.1,23.5,11.6,11.2
2024-05-14 11:00:00,991.8855,0.0,1015.7,859.0,50.7,19.1,24.3,11.9,11.1
2024-05-14 12:00:00,976.8319327731092,0.0,1015.5,871.0,44.0,20.1,24.6,12.1,11.2
2024-05-14 13:00:00,1152.7998333333337,0.0,1015.1,841.0,39.2,20.9,24.0,12.5,11.1
2024-05-14 14:00:00,986.1108333333332,0.0,1014.9,771.0,36.8,21.0,22.7,12.7,11.1
2024-05-14 15:00:00,1065.5298882681554,0.0,1014.8,660.0,35.2,20.8,21.2,12.8,11.2
2024-05-14 16:00:00,1126.0012222222217,0.0,1014.6,520.0,38.8,20.1,19.7,13.0,11.2
2024-05-14 17:00:00,1182.726111111111,0.0,1014.4,365.0,42.7,19.3,18.3,13.1,11.2
2024-05-14 18:00:00,1189.4280165289265,0.0,1014.4,193.0,46.5,18.1,16.2,13.1,11.3
2024-05-14 19:00:00,1118.3542500000003,0.0,1014.6,28.0,54.8,16.3,14.2,13.1,11.3
2024-05-14 20:00:00,1190.0754999999997,0.0,1015.0,5.0,59.8,15.0,12.9,12.9,11.4
2024-05-14 21:00:00,1047.8544166666672,0.0,1015.3,0.0,62.7,14.4,12.3,12.8,11.5
2024-05-14 22:00:00,909.0784166666668,0.0,1015.5,0.0,61.3,14.0,12.2,12.7,11.5
2024-05-14 23:00:00,717.5413333333332,0.0,1015.5,0.0,67.5,13.3,11.5,12.6,11.5
2024-05-15 00:00:00,850.5596089385481,0.0,1015.3,0.0,72.3,12.9,11.2,12.5,11.5
2024-05-15 01:00:00,871.4872777777775,0.0,1015.0,0.0,74.2,13.0,11.1,12.4,11.5
2024-05-15 02:00:00,815.1450555555562,0.0,1014.9,0.0,78.3,12.4,10.5,12.3,11.5
2024-05-15 03:00:00,938.7004132231406,0.0,1015.0,0.0,85.3,11.0,8.4,12.2,11.5
2024-05-15 04:00:00,858.5204166666665,0.0,1015.0,13.0,87.2,10.9,8.1,12.1,11.5
2024-05-15 05:00:00,1262.7026666666666,0.0,1015.0,105.0,81.7,12.1,9.6,12.0,11.5
2024-05-15 06:00:00,1180.6095081967212,0.0,1015.1,261.0,75.2,14.1,13.7,11.9,11.5
2024-05-15 07:00:00,1143.1758333333332,0.0,1015.3,418.0,70.7,15.4,15.5,11.8,11.5
2024-05-15 08:00:00,1056.8508333333336,0.0,1015.5,569.0,66.8,16.4,19.0,11.9,11.4
2024-05-15 09:00:00,1153.6765000000005,0.0,1015.5,698.0,61.0,17.4,21.5,12.0,11.4
2024-05-15 10:00:00,1152.0192436974787,0.0,1015.5,797.0,57.8,18.6,23.3,12.1,11.4
2024-05-15 11:00:00,1084.003333333333,0.0,1015.5,850.0,57.0,19.4,24.1,12.3,11.4
2024-05-15 12:00:00,1107.0310614525133,0.0,1015.5,856.0,51.8,20.4,24.6,12.6,11.4
2024-05-15 13:00:00,1084.5400555555552,0.0,1015.3,829.0,48.8,20.9,24.0,12.8,11.5
2024-05-15 14:00:00,1089.805166666666,0.0,1015.2,755.0,47.8,20.9,22.8,13.1,11.4
2024-05-15 15:00:00,1083.3428870292892,0.0,1015.0,651.0,44.5,21.0,21.5,13.3,11.4
2024-05-15 16:00:00,1067.9282872928177,0.0,1014.9,515.0,46.2,20.4,20.2,13.4,11.5
2024-05-15 17:00:00,1136.5692777777776,0.0,1014.9,354.0,49.8,19.6,18.8,13.5,11.5
2024-05-15 18:00:00,1112.5516528925616,0.0,1015.0,191.0,55.5,18.5,17.0,13.5,11.6
2024-05-15 19:00:00,765.8865000000002,0.0,1015.1,32.0,63.7,17.1,15.2,13.4,11.7
2024-05-15 20:00:00,922.2621666666668,0.0,1015.3,6.0,65.3,16.1,13.8,13.4,11.6
2024-05-15 21:00:00,1034.3994999999998,0.0,1015.5,0.0,64.2,15.9,13.3,13.2,11.8
2024-05-15 22:00:00,1068.0773333333334,0.0,1015.5,0.0,61.0,15.9,13.4,13.1,11.8
2024-05-15 23:00:00,1033.1256666666666,0.0,1015.5,0.0,61.7,15.4,13.2,13.1,11.7
2024-05-16 00:00:00,924.3354189944134,0.0,1015.3,0.0,65.8,14.6,12.7,13.0,11.8
2024-05-16 01:00:00,812.2503333333332,0.0,1015.1,0.0,69.0,14.0,12.1,12.8,11.8
2024-05-16 02:00:00,856.2661666666675,0.0,1014.9,0.0,69.8,13.6,11.7,12.7,11.8
2024-05-16 03:00:00,739.7357851239668,0.0,1014.6,0.0,71.2,13.3,11.2,12.7,11.8
2024-05-16 04:00:00,806.3737500000004,0.0,1014.5,15.0,71.8,13.2,11.2,12.5,11.8
2024-05-16 05:00:00,1170.0127499999994,0.0,1014.5,102.0,69.2,13.6,11.9,12.4,11.8
2024-05-16 06:00:00,1096.8562295081963,0.0,1014.4,259.0,63.0,14.9,14.5,12.3,11.8
2024-05-16 07:00:00,1140.3550000000002,0.0,1014.8,418.0,61.2,15.5,15.6,12.3,11.8
2024-05-16 08:00:00,1099.608,0.0,1014.9,569.0,59.8,16.1,18.1,12.4,11.7
2024-05-16 09:00:00,1010.4028333333332,0.0,1015.0,698.0,58.7,16.9,20.8,12.4,11.7
2024-05-16 10:00:00,960.9251666666664,0.0,1015.0,795.0,58.2,18.0,22.9,12.5,11.7
2024-05-16 11:00:00,706.2746666666667,0.0,1015.0,852.0,53.0,18.7,24.0,12.6,11.8
2024-05-16 12:00:00,1012.7724369747904,0.0,1015.0,869.0,50.2,19.2,23.6,12.9,11.7
2024-05-16 13:00:00,1076.5798333333328,0.0,1014.9,836.0,48.2,19.6,23.1,13.2,11.7
2024-05-16 14:00:00,1106.1714166666668,0.0,1014.7,761.0,46.0,19.5,21.5,13.3,11.8
2024-05-16 15:00:00,1086.0673743016755,0.0,1014.7,653.0,44.0,19.1,20.0,13.5,11.8
2024-05-16 16:00:00,1034.887722222222,0.0,1014.5,512.0,46.2,18.7,18.8,13.7,11.8
2024-05-16 17:00:00,1096.4539444444445,0.0,1014.4,358.0,47.7,18.2,17.6,13.7,11.8
2024-05-16 18:00:00,1093.0162809917356,0.0,1014.4,192.0,51.3,17.7,16.0,13.6,11.9
2024-05-16 19:00:00,959.77575,0.0,1014.4,36.0,54.7,16.9,14.6,13.6,11.9
2024-05-16 20:00:00,1072.542833333334,0.0,1014.7,7.0,61.2,15.5,12.9,13.5,12.0
2024-05-16 21:00:00,1068.418916666667,0.0,1014.8,0.0,62.7,14.9,12.2,13.4,12.0
2024-05-16 22:00:00,1066.5383333333332,0.0,1015.0,0.0,62.7,14.7,12.6,13.3,12.0
2024-05-16 23:00:00,1018.8868333333334,0.0,1014.9,0.0,64.8,14.3,12.7,13.1,12.0
2024-05-17 00:00:00,921.2948603351958,0.0,1014.7,0.0,67.8,13.8,12.2,13.0,12.1
2024-05-17 01:00:00,777.4072222222225,0.0,1014.6,0.0,68.5,13.6,11.9,12.9,12.1
2024-05-17 02:00:00,798.417111111111,0.0,1014.4,0.0,69.5,13.3,11.5,12.8,12.1
2024-05-17 03:00:00,548.2742975206613,0.0,1014.4,1.0,72.5,12.8,10.8,12.7,12.0
2024-05-17 04:00:00,796.1476666666665,0.0,1014.6,18.0,70.2,12.8,10.7,12.6,12.0
2024-05-17 05:00:00,1363.375754716981,0.0,1014.9,89.0,68.3,13.4,11.9,12.5,12.0
2024-05-17 06:00:00,199.76442622950825,0.0,1015.0,228.0,65.8,14.3,14.1,12.5,12.0
2024-05-17 07:00:00,1645.8901666666663,0.0,1015.4,454.0,62.2,15.6,16.0,12.4,12.0
2024-05-17 08:00:00,1516.3185,0.0,1015.5,444.0,60.2,16.2,18.3,12.4,12.0
2024-05-17 09:00:00,1223.842333333333,0.0,1015.5,699.0,55.2,17.5,21.0,12.5,12.0
2024-05-17 10:00:00,1062.8053333333332,0.0,1015.5,782.0,53.7,18.7,24.3,12.6,11.9
2024-05-17 11:00:00,918.9646666666666,0.0,1015.6,845.0,51.0,19.3,24.9,12.9,11.8
2024-05-17 12:00:00,1151.4185714285716,0.0,1015.6,863.0,47.2,19.9,24.7,13.0,11.9
2024-05-17 13:00:00,1118.52375,0.0,1015.6,836.0,43.5,20.3,24.1,13.4,11.9
2024-05-17 14:00:00,1056.023333333333,0.0,1015.5,768.0,40.0,20.5,22.9,13.5,12.0
2024-05-17 15:00:00,950.2092737430172,0.0,1015.4,659.0,40.2,20.1,21.1,13.7,12.0
2024-05-17 16:00:00,1028.8253888888885,0.0,1015.4,518.0,38.7,19.8,19.7,13.8,12.0
2024-05-17 17:00:00,983.932944444444,0.0,1015.3,374.0,39.5,18.8,18.0,13.9,12.0
2024-05-17 18:00:00,1024.1231404958671,0.0,1015.5,205.0,45.2,17.9,15.6,13.9,12.0
2024-05-17 19:00:00,736.8719166666663,0.0,1015.7,36.0,52.0,16.4,13.2,13.8,12.1
2024-05-17 20:00:00,794.2816666666664,0.0,1015.9,7.0,58.5,14.7,10.4,13.7,12.1
2024-05-17 21:00:00,949.3516666666668,0.0,1016.0,0.0,63.7,12.9,7.7,13.6,12.1
2024-05-17 22:00:00,833.1399166666664,0.0,1015.9,0.0,67.5,12.1,6.3,13.4,12.2
